SHOP_YEAR,SHOP_YM,SHOP_MONTH_LD,LAST_SHOP_YM,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,ORDER_PER_MONTH,SPENDING_PER_MONTH,ROW_NO
2006,200607,2006-07-31,200606,CUST0000962700,MM,YF,1,7.29,1
2006,200610,2006-10-31,200609,CUST0000962700,MM,YF,1,7.11,2
2007,200706,2007-06-30,200705,CUST0000962700,MM,YF,1,15.580000000000002,3
2007,200711,2007-11-30,200710,CUST0000962700,MM,YF,2,22.79,4
2008,200806,2008-06-30,200805,CUST0000962700,MM,YF,1,8.6399999999999988,5
2006,200607,2006-07-31,200606,CUST0000962899,LA,OT,1,0.94,1
2006,200609,2006-09-30,200608,CUST0000962899,LA,OT,2,10.969999999999999,2
2006,200610,2006-10-31,200609,CUST0000962899,LA,OT,3,3.8,3
2006,200612,2006-12-31,200611,CUST0000962899,LA,OT,2,3.84,4
2007,200701,2007-01-31,200612,CUST0000962899,LA,OT,1,0.52,5
2007,200702,2007-02-28,200701,CUST0000962899,LA,OT,3,8.42,6
2007,200703,2007-03-31,200702,CUST0000962899,LA,OT,2,5.43,7
2007,200704,2007-04-30,200703,CUST0000962899,LA,OT,2,6.97,8
2007,200705,2007-05-31,200704,CUST0000962899,LA,OT,1,7.99,9
2007,200706,2007-06-30,200705,CUST0000962899,LA,OT,2,14.64,10
2007,200707,2007-07-31,200706,CUST0000962899,LA,OT,1,8.36,11
2007,200708,2007-08-31,200707,CUST0000962899,LA,OT,5,23.53,12
2007,200709,2007-09-30,200708,CUST0000962899,LA,OT,2,10.76,13
2007,200710,2007-10-31,200709,CUST0000962899,LA,OT,2,6.83,14
2007,200711,2007-11-30,200710,CUST0000962899,LA,OT,4,11.290000000000001,15
2007,200712,2007-12-31,200711,CUST0000962899,LA,OT,6,33.26,16
2008,200801,2008-01-31,200712,CUST0000962899,LA,OT,4,11.989999999999998,17
2008,200802,2008-02-29,200801,CUST0000962899,LA,OT,1,2.83,18
2008,200803,2008-03-31,200802,CUST0000962899,LA,OT,3,13.559999999999999,19
2008,200804,2008-04-30,200803,CUST0000962899,LA,OT,1,6.29,20
2008,200805,2008-05-31,200804,CUST0000962899,LA,OT,5,14.38,21
2008,200806,2008-06-30,200805,CUST0000962899,LA,OT,2,7.73,22
2007,200704,2007-04-30,200703,CUST0000962973,MM,OT,2,14.649999999999999,1
2008,200804,2008-04-30,200803,CUST0000962973,MM,OT,1,9.11,2
2008,200801,2008-01-31,200712,CUST0000963056,LA,OT,1,0.43,1
2008,200802,2008-02-29,200801,CUST0000963056,LA,OT,1,0.37,2
2008,200805,2008-05-31,200804,CUST0000963056,LA,OT,1,0.43,3
2007,200707,2007-07-31,200706,CUST0000963130,LA,YA,1,4.6199999999999992,1
2007,200705,2007-05-31,200704,CUST0000963186,UM,,2,4.2,1
2006,200604,2006-04-30,200603,CUST0000963229,MM,YF,1,8.1900000000000013,1
2006,200607,2006-07-31,200606,CUST0000963229,MM,YF,1,4.01,2
2006,200609,2006-09-30,200608,CUST0000963229,MM,YF,1,49.260000000000005,3
2006,200610,2006-10-31,200609,CUST0000963229,MM,YF,3,102.76,4
2006,200611,2006-11-30,200610,CUST0000963229,MM,YF,4,116.41,5
2006,200612,2006-12-31,200611,CUST0000963229,MM,YF,3,95.039999999999992,6
2007,200701,2007-01-31,200612,CUST0000963229,MM,YF,2,30.09,7
2007,200702,2007-02-28,200701,CUST0000963229,MM,YF,3,84.140000000000015,8
2007,200703,2007-03-31,200702,CUST0000963229,MM,YF,2,49.410000000000011,9
2007,200704,2007-04-30,200703,CUST0000963229,MM,YF,2,33.5,10
2007,200706,2007-06-30,200705,CUST0000963229,MM,YF,1,5.1,11
2007,200707,2007-07-31,200706,CUST0000963229,MM,YF,2,18.14,12
2007,200708,2007-08-31,200707,CUST0000963229,MM,YF,1,42.20000000000001,13
2007,200709,2007-09-30,200708,CUST0000963229,MM,YF,2,100.57999999999998,14
2007,200710,2007-10-31,200709,CUST0000963229,MM,YF,1,74.05,15
2007,200711,2007-11-30,200710,CUST0000963229,MM,YF,2,24.610000000000003,16
2008,200801,2008-01-31,200712,CUST0000963229,MM,YF,3,104.78999999999999,17
2008,200802,2008-02-29,200801,CUST0000963229,MM,YF,2,41.97,18
2008,200803,2008-03-31,200802,CUST0000963229,MM,YF,2,105.63,19
2008,200805,2008-05-31,200804,CUST0000963229,MM,YF,2,74.890000000000015,20
2008,200806,2008-06-30,200805,CUST0000963229,MM,YF,1,3.4000000000000004,21
2006,200608,2006-08-31,200607,CUST0000963611,LA,OT,1,14.68,1
2006,200609,2006-09-30,200608,CUST0000963611,LA,OT,8,79.85,2
2006,200610,2006-10-31,200609,CUST0000963611,LA,OT,6,58.07,3
2006,200611,2006-11-30,200610,CUST0000963611,LA,OT,3,26.290000000000003,4
2006,200612,2006-12-31,200611,CUST0000963611,LA,OT,2,10.690000000000001,5
2007,200703,2007-03-31,200702,CUST0000963611,LA,OT,4,58.47,6
2007,200707,2007-07-31,200706,CUST0000963611,LA,OT,3,9.05,7
2007,200710,2007-10-31,200709,CUST0000963611,LA,OT,3,23.79,8
2007,200711,2007-11-30,200710,CUST0000963611,LA,OT,1,1.7999999999999998,9
2008,200802,2008-02-29,200801,CUST0000963611,LA,OT,2,16.44,10
2008,200804,2008-04-30,200803,CUST0000963611,LA,OT,1,19.9,11
2007,200702,2007-02-28,200701,CUST0000963784,MM,OT,1,9.9,1
2007,200708,2007-08-31,200707,CUST0000963892,LA,YA,1,0.51,1
2006,200607,2006-07-31,200606,CUST0000963910,MM,OA,1,8.870000000000001,1
2007,200701,2007-01-31,200612,CUST0000963910,MM,OA,1,3.4899999999999998,2
2007,200704,2007-04-30,200703,CUST0000963910,MM,OA,1,19.360000000000003,3
2006,200604,2006-04-30,200603,CUST0000963941,MM,YA,3,4.8999999999999995,1
2006,200605,2006-05-31,200604,CUST0000963941,MM,YA,3,8.21,2
2006,200606,2006-06-30,200605,CUST0000963941,MM,YA,5,11.2,3
2006,200607,2006-07-31,200606,CUST0000963941,MM,YA,7,32,4
2006,200608,2006-08-31,200607,CUST0000963941,MM,YA,5,27.339999999999996,5
2006,200609,2006-09-30,200608,CUST0000963941,MM,YA,6,22.61,6
2006,200610,2006-10-31,200609,CUST0000963941,MM,YA,5,15.930000000000001,7
2006,200611,2006-11-30,200610,CUST0000963941,MM,YA,4,39.940000000000005,8
2006,200612,2006-12-31,200611,CUST0000963941,MM,YA,7,56.18,9
2007,200701,2007-01-31,200612,CUST0000963941,MM,YA,3,6.88,10
2007,200702,2007-02-28,200701,CUST0000963941,MM,YA,4,3.76,11
2007,200703,2007-03-31,200702,CUST0000963941,MM,YA,8,26.53,12
2007,200704,2007-04-30,200703,CUST0000963941,MM,YA,6,11.089999999999998,13
2007,200705,2007-05-31,200704,CUST0000963941,MM,YA,3,5.37,14
2007,200707,2007-07-31,200706,CUST0000963941,MM,YA,1,0.7,15
2007,200708,2007-08-31,200707,CUST0000963941,MM,YA,1,19.05,16
2007,200709,2007-09-30,200708,CUST0000963941,MM,YA,1,14.940000000000001,17
2007,200710,2007-10-31,200709,CUST0000963941,MM,YA,1,32.879999999999995,18
2007,200711,2007-11-30,200710,CUST0000963941,MM,YA,2,55.54,19
2008,200802,2008-02-29,200801,CUST0000963941,MM,YA,1,18.17,20
2008,200803,2008-03-31,200802,CUST0000963941,MM,YA,2,50.320000000000007,21
2008,200804,2008-04-30,200803,CUST0000963941,MM,YA,3,15.63,22
2008,200805,2008-05-31,200804,CUST0000963941,MM,YA,2,7.7700000000000005,23
2008,200806,2008-06-30,200805,CUST0000963941,MM,YA,2,9.74,24
2008,200807,2008-07-31,200806,CUST0000963941,MM,YA,1,2.31,25
2006,200605,2006-05-31,200604,CUST0000964049,MM,OT,1,27.600000000000009,1
2007,200702,2007-02-28,200701,CUST0000964285,MM,YA,1,32.220000000000006,1
2007,200704,2007-04-30,200703,CUST0000964395,MM,YA,1,1.2,1
2008,200802,2008-02-29,200801,CUST0000964395,MM,YA,1,5.1,2
2008,200806,2008-06-30,200805,CUST0000964395,MM,YA,1,5.1,3
2007,200703,2007-03-31,200702,CUST0000964440,MM,OA,1,0.82,1
2006,200611,2006-11-30,200610,CUST0000964478,MM,OT,1,1.63,1
2007,200707,2007-07-31,200706,CUST0000964478,MM,OT,1,2.6499999999999995,2
2008,200803,2008-03-31,200802,CUST0000964478,MM,OT,1,2.82,3
2006,200606,2006-06-30,200605,CUST0000964866,LA,,1,8.34,1
2006,200608,2006-08-31,200607,CUST0000965365,MM,,1,63.8,1
2007,200707,2007-07-31,200706,CUST0000965365,MM,,1,42.32,2
2007,200708,2007-08-31,200707,CUST0000965365,MM,,1,78.72999999999999,3
2007,200709,2007-09-30,200708,CUST0000965365,MM,,1,67.17,4
2008,200804,2008-04-30,200803,CUST0000965365,MM,,1,42.32,5
2007,200701,2007-01-31,200612,CUST0000965714,LA,,1,1.82,1
2006,200607,2006-07-31,200606,CUST0000965828,LA,OA,1,3.7299999999999995,1
2006,200610,2006-10-31,200609,CUST0000965885,LA,OA,2,3.3799999999999994,1
2007,200711,2007-11-30,200710,CUST0000965885,LA,OA,1,0.01,2
2007,200712,2007-12-31,200711,CUST0000965885,LA,OA,1,0.01,3
2006,200606,2006-06-30,200605,CUST0000966387,XX,OT,1,1.1,1
2006,200610,2006-10-31,200609,CUST0000966387,XX,OT,1,17.08,2
2007,200705,2007-05-31,200704,CUST0000966387,XX,OT,1,4.66,3
2008,200802,2008-02-29,200801,CUST0000966387,XX,OT,1,4.1499999999999995,4
2006,200604,2006-04-30,200603,CUST0000966436,UM,OT,7,99.01,1
2006,200605,2006-05-31,200604,CUST0000966436,UM,OT,6,67.75,2
2006,200606,2006-06-30,200605,CUST0000966436,UM,OT,9,148.10000000000002,3
2006,200607,2006-07-31,200606,CUST0000966436,UM,OT,4,84.41,4
2006,200608,2006-08-31,200607,CUST0000966436,UM,OT,7,130.5,5
2006,200609,2006-09-30,200608,CUST0000966436,UM,OT,10,155.69000000000005,6
2006,200610,2006-10-31,200609,CUST0000966436,UM,OT,8,162.38000000000002,7
2006,200611,2006-11-30,200610,CUST0000966436,UM,OT,9,125.73000000000002,8
2006,200612,2006-12-31,200611,CUST0000966436,UM,OT,10,178.44,9
2007,200701,2007-01-31,200612,CUST0000966436,UM,OT,9,87.34,10
2007,200702,2007-02-28,200701,CUST0000966436,UM,OT,10,193.31,11
2007,200703,2007-03-31,200702,CUST0000966436,UM,OT,13,216.14000000000004,12
2007,200704,2007-04-30,200703,CUST0000966436,UM,OT,10,200.92000000000002,13
2007,200705,2007-05-31,200704,CUST0000966436,UM,OT,11,225.64,14
2007,200706,2007-06-30,200705,CUST0000966436,UM,OT,11,171.49000000000004,15
2007,200707,2007-07-31,200706,CUST0000966436,UM,OT,12,135.2,16
2007,200708,2007-08-31,200707,CUST0000966436,UM,OT,13,142.3,17
2007,200709,2007-09-30,200708,CUST0000966436,UM,OT,8,150.44,18
2007,200710,2007-10-31,200709,CUST0000966436,UM,OT,16,223.26,19
2007,200711,2007-11-30,200710,CUST0000966436,UM,OT,9,85.23,20
2007,200712,2007-12-31,200711,CUST0000966436,UM,OT,11,144.45000000000002,21
2008,200801,2008-01-31,200712,CUST0000966436,UM,OT,12,156.56999999999996,22
2008,200802,2008-02-29,200801,CUST0000966436,UM,OT,13,190.02,23
2008,200803,2008-03-31,200802,CUST0000966436,UM,OT,10,112.58000000000001,24
2008,200804,2008-04-30,200803,CUST0000966436,UM,OT,7,88.169999999999987,25
2008,200805,2008-05-31,200804,CUST0000966436,UM,OT,7,102.62999999999998,26
2008,200806,2008-06-30,200805,CUST0000966436,UM,OT,9,160.83,27
2008,200807,2008-07-31,200806,CUST0000966436,UM,OT,4,79.22,28
2007,200706,2007-06-30,200705,CUST0000966472,UM,YA,1,2.02,1
2006,200610,2006-10-31,200609,CUST0000966566,MM,YA,1,25.670000000000005,1
2008,200803,2008-03-31,200802,CUST0000967183,LA,YA,1,1.5,1
2006,200605,2006-05-31,200604,CUST0000968248,LA,OF,2,3.9299999999999997,1
2006,200609,2006-09-30,200608,CUST0000968248,LA,OF,1,0.25,2
2006,200604,2006-04-30,200603,CUST0000968475,MM,YF,2,9.379999999999999,1
2006,200605,2006-05-31,200604,CUST0000968475,MM,YF,2,15.2,2
2006,200606,2006-06-30,200605,CUST0000968475,MM,YF,1,3.46,3
2006,200607,2006-07-31,200606,CUST0000968475,MM,YF,4,25.82,4
2006,200608,2006-08-31,200607,CUST0000968475,MM,YF,5,56.180000000000007,5
2006,200609,2006-09-30,200608,CUST0000968475,MM,YF,4,13.87,6
2006,200610,2006-10-31,200609,CUST0000968475,MM,YF,2,27.770000000000003,7
2008,200801,2008-01-31,200712,CUST0000968475,MM,YF,2,5.86,8
2008,200802,2008-02-29,200801,CUST0000968475,MM,YF,1,32.85,9
2008,200805,2008-05-31,200804,CUST0000968475,MM,YF,1,12.61,10
2008,200806,2008-06-30,200805,CUST0000968475,MM,YF,1,0.94000000000000006,11
2007,200703,2007-03-31,200702,CUST0000968660,MM,OT,1,9.6900000000000013,1
2007,200701,2007-01-31,200612,CUST0000969083,UM,YF,1,4.4399999999999995,1
2007,200704,2007-04-30,200703,CUST0000969083,UM,YF,1,5.52,2
2007,200707,2007-07-31,200706,CUST0000969083,UM,YF,1,9.1,3
2008,200801,2008-01-31,200712,CUST0000969083,UM,YF,1,7.9399999999999995,4
2006,200606,2006-06-30,200605,CUST0000969123,MM,OF,1,1.54,1
2006,200608,2006-08-31,200607,CUST0000969123,MM,OF,1,0.21,2
2006,200609,2006-09-30,200608,CUST0000969123,MM,OF,1,2.29,3
2006,200611,2006-11-30,200610,CUST0000969123,MM,OF,1,0.88,4
2007,200707,2007-07-31,200706,CUST0000969123,MM,OF,1,0.36,5
2007,200709,2007-09-30,200708,CUST0000969123,MM,OF,1,1.54,6
2007,200712,2007-12-31,200711,CUST0000969123,MM,OF,1,0.51,7
2008,200802,2008-02-29,200801,CUST0000969123,MM,OF,2,6.16,8
2008,200803,2008-03-31,200802,CUST0000969123,MM,OF,1,1.02,9
2008,200806,2008-06-30,200805,CUST0000969123,MM,OF,1,1.54,10
2006,200611,2006-11-30,200610,CUST0000969359,MM,YA,1,10.22,1
2006,200605,2006-05-31,200604,CUST0000969417,UM,YA,1,1.8699999999999999,1
2006,200606,2006-06-30,200605,CUST0000969450,MM,YF,1,6.3500000000000005,1
2006,200608,2006-08-31,200607,CUST0000969450,MM,YF,3,26.339999999999996,2
2006,200611,2006-11-30,200610,CUST0000969450,MM,YF,2,11.530000000000001,3
2006,200612,2006-12-31,200611,CUST0000969450,MM,YF,2,21.21,4
2007,200703,2007-03-31,200702,CUST0000969450,MM,YF,2,53.39,5
2007,200706,2007-06-30,200705,CUST0000969450,MM,YF,2,28.590000000000003,6
2007,200707,2007-07-31,200706,CUST0000969450,MM,YF,2,42.079999999999984,7
2008,200801,2008-01-31,200712,CUST0000969450,MM,YF,1,6.19,8
2008,200804,2008-04-30,200803,CUST0000969450,MM,YF,2,29.240000000000002,9
2007,200706,2007-06-30,200705,CUST0000969554,LA,YA,1,1.9899999999999998,1
2007,200707,2007-07-31,200706,CUST0000969554,LA,YA,3,37.879999999999995,2
2008,200806,2008-06-30,200805,CUST0000969554,LA,YA,1,1.9899999999999998,3
2006,200609,2006-09-30,200608,CUST0000969713,UM,OT,1,0.47,1
2007,200707,2007-07-31,200706,CUST0000969713,UM,OT,1,10.8,2
2006,200605,2006-05-31,200604,CUST0000969829,MM,PE,2,39.56,1
2006,200606,2006-06-30,200605,CUST0000969829,MM,PE,3,28.35,2
2006,200607,2006-07-31,200606,CUST0000969829,MM,PE,1,17.34,3
2006,200608,2006-08-31,200607,CUST0000969829,MM,PE,1,30.1,4
2006,200610,2006-10-31,200609,CUST0000969829,MM,PE,1,18.98,5
2006,200612,2006-12-31,200611,CUST0000969829,MM,PE,2,69.429999999999993,6
2007,200701,2007-01-31,200612,CUST0000969829,MM,PE,3,39.789999999999992,7
2007,200703,2007-03-31,200702,CUST0000969829,MM,PE,1,14.280000000000001,8
2007,200704,2007-04-30,200703,CUST0000969829,MM,PE,1,28.610000000000007,9
2007,200705,2007-05-31,200704,CUST0000969829,MM,PE,3,28.090000000000003,10
2007,200706,2007-06-30,200705,CUST0000969829,MM,PE,1,13.629999999999999,11
2007,200707,2007-07-31,200706,CUST0000969829,MM,PE,2,36.989999999999995,12
2007,200708,2007-08-31,200707,CUST0000969829,MM,PE,1,31.779999999999998,13
2007,200709,2007-09-30,200708,CUST0000969829,MM,PE,2,27.800000000000004,14
2007,200711,2007-11-30,200710,CUST0000969829,MM,PE,2,10.420000000000002,15
2007,200712,2007-12-31,200711,CUST0000969829,MM,PE,1,3.7699999999999996,16
2008,200801,2008-01-31,200712,CUST0000969829,MM,PE,1,24.829999999999995,17
2008,200804,2008-04-30,200803,CUST0000969829,MM,PE,2,40.34,18
2008,200805,2008-05-31,200804,CUST0000969829,MM,PE,1,10.489999999999998,19
2008,200806,2008-06-30,200805,CUST0000969829,MM,PE,2,6.7799999999999994,20
2008,200803,2008-03-31,200802,CUST0000969941,LA,YF,1,6.3,1
2007,200708,2007-08-31,200707,CUST0000969981,XX,OT,1,3.48,1
2007,200701,2007-01-31,200612,CUST0000970221,UM,OT,1,1.5,1
2007,200706,2007-06-30,200705,CUST0000970221,UM,OT,1,1.8900000000000001,2
2007,200711,2007-11-30,200710,CUST0000970221,UM,OT,1,0.53,3
2006,200611,2006-11-30,200610,CUST0000970232,MM,,1,14.549999999999999,1
2006,200612,2006-12-31,200611,CUST0000970232,MM,,1,1.23,2
2007,200707,2007-07-31,200706,CUST0000970232,MM,,1,1.08,3
2007,200708,2007-08-31,200707,CUST0000970232,MM,,3,36.379999999999995,4
2007,200709,2007-09-30,200708,CUST0000970232,MM,,3,26.07,5
2007,200710,2007-10-31,200709,CUST0000970232,MM,,1,4.4,6
2007,200711,2007-11-30,200710,CUST0000970232,MM,,2,22.3,7
2007,200712,2007-12-31,200711,CUST0000970232,MM,,3,69.21,8
2008,200801,2008-01-31,200712,CUST0000970232,MM,,2,4.4,9
2008,200802,2008-02-29,200801,CUST0000970232,MM,,2,36.71,10
2008,200803,2008-03-31,200802,CUST0000970232,MM,,3,51.57,11
2008,200804,2008-04-30,200803,CUST0000970232,MM,,1,22.72,12
2008,200806,2008-06-30,200805,CUST0000970232,MM,,1,10.13,13
2006,200605,2006-05-31,200604,CUST0000970327,UM,PE,2,6.9700000000000006,1
2006,200606,2006-06-30,200605,CUST0000970327,UM,PE,1,4.11,2
2006,200607,2006-07-31,200606,CUST0000970327,UM,PE,2,10.59,3
2006,200608,2006-08-31,200607,CUST0000970327,UM,PE,1,0.51,4
2006,200609,2006-09-30,200608,CUST0000970327,UM,PE,1,3.29,5
2006,200610,2006-10-31,200609,CUST0000970327,UM,PE,1,1.17,6
2006,200611,2006-11-30,200610,CUST0000970327,UM,PE,1,9.71,7
2007,200705,2007-05-31,200704,CUST0000970327,UM,PE,1,0.8,8
2007,200706,2007-06-30,200705,CUST0000970327,UM,PE,1,4.34,9
2007,200708,2007-08-31,200707,CUST0000970327,UM,PE,3,11.03,10
2007,200709,2007-09-30,200708,CUST0000970327,UM,PE,1,0.27,11
2008,200804,2008-04-30,200803,CUST0000970327,UM,PE,1,4.34,12
2008,200805,2008-05-31,200804,CUST0000970327,UM,PE,2,4.4099999999999993,13
2006,200610,2006-10-31,200609,CUST0000970401,LA,YA,1,0.75,1
2007,200702,2007-02-28,200701,CUST0000970401,LA,YA,1,8.8099999999999987,2
2007,200706,2007-06-30,200705,CUST0000970401,LA,YA,1,0.64999999999999991,3
2007,200710,2007-10-31,200709,CUST0000970442,LA,PE,1,10.35,1
2007,200711,2007-11-30,200710,CUST0000970442,LA,PE,1,2.43,2
2006,200604,2006-04-30,200603,CUST0000970554,LA,OT,1,0.57,1
2006,200605,2006-05-31,200604,CUST0000970554,LA,OT,1,1.91,2
2006,200606,2006-06-30,200605,CUST0000970554,LA,OT,4,20.37,3
2006,200607,2006-07-31,200606,CUST0000970554,LA,OT,2,46.379999999999995,4
2006,200608,2006-08-31,200607,CUST0000970554,LA,OT,5,49.08,5
2006,200611,2006-11-30,200610,CUST0000970554,LA,OT,1,9.129999999999999,6
2006,200612,2006-12-31,200611,CUST0000970554,LA,OT,3,29.830000000000005,7
2007,200701,2007-01-31,200612,CUST0000970554,LA,OT,2,5.6899999999999995,8
2007,200704,2007-04-30,200703,CUST0000970554,LA,OT,5,17.359999999999996,9
2007,200705,2007-05-31,200704,CUST0000970554,LA,OT,4,14.569999999999999,10
2007,200706,2007-06-30,200705,CUST0000970554,LA,OT,4,23.239999999999995,11
2007,200707,2007-07-31,200706,CUST0000970554,LA,OT,11,41.940000000000005,12
2007,200708,2007-08-31,200707,CUST0000970554,LA,OT,9,63.97,13
2007,200709,2007-09-30,200708,CUST0000970554,LA,OT,12,143.68,14
2007,200710,2007-10-31,200709,CUST0000970554,LA,OT,6,23.950000000000003,15
2007,200711,2007-11-30,200710,CUST0000970554,LA,OT,5,36.379999999999995,16
2007,200712,2007-12-31,200711,CUST0000970554,LA,OT,10,103.29,17
2008,200801,2008-01-31,200712,CUST0000970554,LA,OT,5,26.839999999999996,18
2008,200802,2008-02-29,200801,CUST0000970554,LA,OT,4,28.810000000000002,19
2008,200803,2008-03-31,200802,CUST0000970554,LA,OT,8,25.650000000000002,20
2008,200804,2008-04-30,200803,CUST0000970554,LA,OT,2,6.63,21
2008,200805,2008-05-31,200804,CUST0000970554,LA,OT,5,62.609999999999992,22
2008,200806,2008-06-30,200805,CUST0000970554,LA,OT,6,36.01,23
2008,200807,2008-07-31,200806,CUST0000970554,LA,OT,2,20.83,24
2006,200608,2006-08-31,200607,CUST0000970601,MM,OT,1,0.57,1
2006,200607,2006-07-31,200606,CUST0000970826,LA,OT,2,54.86,1
2006,200608,2006-08-31,200607,CUST0000970826,LA,OT,2,23.269999999999996,2
2006,200609,2006-09-30,200608,CUST0000970826,LA,OT,3,58.31,3
2006,200610,2006-10-31,200609,CUST0000970826,LA,OT,1,0.36,4
2006,200611,2006-11-30,200610,CUST0000970826,LA,OT,2,22,5
2006,200612,2006-12-31,200611,CUST0000970826,LA,OT,1,19.95,6
2007,200701,2007-01-31,200612,CUST0000970826,LA,OT,1,45.440000000000005,7
2007,200703,2007-03-31,200702,CUST0000970826,LA,OT,1,42.910000000000004,8
2007,200704,2007-04-30,200703,CUST0000970826,LA,OT,6,163.65,9
2007,200705,2007-05-31,200704,CUST0000970826,LA,OT,4,92.039999999999992,10
2007,200706,2007-06-30,200705,CUST0000970826,LA,OT,3,88.700000000000017,11
2007,200707,2007-07-31,200706,CUST0000970826,LA,OT,4,51.44,12
2007,200708,2007-08-31,200707,CUST0000970826,LA,OT,3,110.5,13
2007,200709,2007-09-30,200708,CUST0000970826,LA,OT,1,35.96,14
2007,200710,2007-10-31,200709,CUST0000970826,LA,OT,3,73.149999999999991,15
2007,200711,2007-11-30,200710,CUST0000970826,LA,OT,1,42.749999999999993,16
2007,200712,2007-12-31,200711,CUST0000970826,LA,OT,4,116.47999999999999,17
2008,200801,2008-01-31,200712,CUST0000970826,LA,OT,2,69.75,18
2008,200802,2008-02-29,200801,CUST0000970826,LA,OT,1,36.540000000000006,19
2008,200804,2008-04-30,200803,CUST0000970826,LA,OT,1,53.010000000000005,20
2008,200805,2008-05-31,200804,CUST0000970826,LA,OT,3,68.22,21
2008,200806,2008-06-30,200805,CUST0000970826,LA,OT,1,28.939999999999998,22
2006,200604,2006-04-30,200603,CUST0000970853,MM,YA,1,4.38,1
2006,200606,2006-06-30,200605,CUST0000970853,MM,YA,2,39.440000000000005,2
2006,200610,2006-10-31,200609,CUST0000970853,MM,YA,1,4.91,3
2006,200612,2006-12-31,200611,CUST0000970853,MM,YA,1,3.85,4
2007,200701,2007-01-31,200612,CUST0000970853,MM,YA,2,29.450000000000003,5
2007,200702,2007-02-28,200701,CUST0000970853,MM,YA,1,37.760000000000005,6
2007,200704,2007-04-30,200703,CUST0000970853,MM,YA,1,1.54,7
2007,200707,2007-07-31,200706,CUST0000970853,MM,YA,1,23.07,8
2007,200709,2007-09-30,200708,CUST0000970853,MM,YA,4,11.709999999999999,9
2007,200710,2007-10-31,200709,CUST0000970853,MM,YA,2,10.040000000000001,10
2007,200712,2007-12-31,200711,CUST0000970853,MM,YA,2,80.679999999999993,11
2008,200805,2008-05-31,200804,CUST0000970853,MM,YA,1,47.179999999999993,12
2008,200806,2008-06-30,200805,CUST0000970853,MM,YA,1,38.67,13
2008,200807,2008-07-31,200806,CUST0000970853,MM,YA,1,0.77,14
2006,200605,2006-05-31,200604,CUST0000970922,LA,PE,1,9.9,1
2007,200709,2007-09-30,200708,CUST0000970922,LA,PE,3,28.110000000000003,2
2008,200806,2008-06-30,200805,CUST0000970922,LA,PE,1,9.9,3
2008,200807,2008-07-31,200806,CUST0000970922,LA,PE,1,11.510000000000002,4
2006,200610,2006-10-31,200609,CUST0000971118,MM,OT,1,0.3,1
2008,200805,2008-05-31,200804,CUST0000971118,MM,OT,1,0.3,2
2006,200605,2006-05-31,200604,CUST0000971165,MM,PE,1,5.1,1
2006,200611,2006-11-30,200610,CUST0000971165,MM,PE,1,53.14,2
2007,200701,2007-01-31,200612,CUST0000971165,MM,PE,1,3.33,3
2007,200705,2007-05-31,200704,CUST0000971165,MM,PE,1,4.22,4
2007,200707,2007-07-31,200706,CUST0000971165,MM,PE,2,32.11,5
2007,200712,2007-12-31,200711,CUST0000971165,MM,PE,1,23.549999999999997,6
2008,200802,2008-02-29,200801,CUST0000971165,MM,PE,4,17.019999999999996,7
2008,200805,2008-05-31,200804,CUST0000971165,MM,PE,1,4.22,8
2006,200609,2006-09-30,200608,CUST0000971332,LA,,1,30.55,1
2006,200610,2006-10-31,200609,CUST0000971332,LA,,2,76.85,2
2006,200612,2006-12-31,200611,CUST0000971332,LA,,1,48.809999999999995,3
2007,200703,2007-03-31,200702,CUST0000971332,LA,,1,3.97,4
2007,200707,2007-07-31,200706,CUST0000971332,LA,,2,49.640000000000008,5
2007,200709,2007-09-30,200708,CUST0000971332,LA,,1,38.669999999999995,6
2007,200710,2007-10-31,200709,CUST0000971332,LA,,1,30.299999999999994,7
2007,200712,2007-12-31,200711,CUST0000971332,LA,,1,45.719999999999992,8
2008,200804,2008-04-30,200803,CUST0000971332,LA,,2,83.160000000000011,9
2008,200805,2008-05-31,200804,CUST0000971332,LA,,1,3.97,10
2008,200806,2008-06-30,200805,CUST0000971332,LA,,1,15.84,11
2006,200604,2006-04-30,200603,CUST0000971444,UM,OT,1,1.21,1
2006,200606,2006-06-30,200605,CUST0000971613,MM,OT,1,8.94,1
2007,200707,2007-07-31,200706,CUST0000971613,MM,OT,2,2.15,2
2008,200803,2008-03-31,200802,CUST0000971613,MM,OT,1,2.12,3
2008,200805,2008-05-31,200804,CUST0000971613,MM,OT,1,8.94,4
2006,200607,2006-07-31,200606,CUST0000971804,LA,OT,1,33.8,1
2006,200607,2006-07-31,200606,CUST0000971863,UM,YF,2,37.17,1
2006,200611,2006-11-30,200610,CUST0000971863,UM,YF,1,1.17,2
2006,200604,2006-04-30,200603,CUST0000972125,MM,YA,1,6.75,1
2006,200605,2006-05-31,200604,CUST0000972125,MM,YA,1,12.569999999999999,2
2006,200606,2006-06-30,200605,CUST0000972125,MM,YA,1,2.42,3
2006,200607,2006-07-31,200606,CUST0000972125,MM,YA,4,30.810000000000002,4
2006,200608,2006-08-31,200607,CUST0000972125,MM,YA,1,4.24,5
2006,200609,2006-09-30,200608,CUST0000972125,MM,YA,2,9.46,6
