CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,TOTAL_VISIT,TOTAL_SPEND,AVG_SPEND,LAST_VISIT,AVG_VISIT_PER_MONTH,AGE,PROB_WEEKEND,PROB_WEEKDAY,PROB_MORNING,PROB_AFTERNOON,PROB_EVENING,PROB_BAS_L,PROB_BAS_M,PROB_BAS_S,PROB_BAS_TYPE_FULL,PROB_BAS_TYPE_SMALL,PROB_BAS_TYPE_TOPUP,PROB_BAS_PRICE_LA,PROB_BAS_PRICE_MM,PROB_BAS_PRICE_UM,PROB_BAS_DOMI_FRESH,PROB_BAS_DOMI_GROCERY,PROB_BAS_DOMI_MIXED,PROB_BAS_DOMI_NONFOOD,CUS_PRICE_LA,CUS_PRICE_MM,CUS_PRICE_UM,CUS_LIFE_OA,CUS_LIFE_OF,CUS_LIFE_OT,CUS_LIFE_PE,CUS_LIFE_YA,CUS_LIFE_YF,VISIT_PER_MONTH
CUST0000147213,LA,YA,11,35.6,3.24,2,0.44,25,0.090909091,0.909090909,0.181818182,0.454545455,0.363636364,0,0.545454545,0.454545455,0,0.909090909,0.090909091,0.363636364,0.545454545,0,0.272727273,0.545454545,0.090909091,0.090909091,1,0,0,0,0,0,0,1,0,0.44
CUST0000501703,LA,YA,11,329.35,29.94,1,0.611111111,18,0.272727273,0.727272727,0.272727273,0.545454545,0.181818182,0.636363636,0.363636364,0,0.636363636,0.363636364,0,0.272727273,0.545454545,0,0.454545455,0,0.363636364,0.181818182,1,0,0,0,0,0,0,1,0,0.611111111
CUST0000044976,LA,YA,12,172.99,14.42,1,0.52173913,23,0.333333333,0.666666667,0.333333333,0.5,0.166666667,0.333333333,0.416666667,0.25,0.333333333,0.5,0.166666667,0.333333333,0.25,0.416666667,0,0.333333333,0.666666667,0,1,0,0,0,0,0,0,1,0,0.52173913
CUST0000740681,MM,YA,12,11.18,0.93,2,0.6,20,0.416666667,0.583333333,0.083333333,0.666666667,0.25,0,0.166666667,0.833333333,0,1,0,0,1,0,0.083333333,0.833333333,0,0.083333333,0,1,0,0,0,0,0,1,0,0.6
CUST0000248812,LA,YA,12,116.44,9.7,0,0.571428571,21,0.25,0.75,0.333333333,0.5,0.166666667,0.166666667,0.333333333,0.5,0.083333333,0.75,0.166666667,0.583333333,0.25,0.166666667,0.416666667,0,0.583333333,0,1,0,0,0,0,0,0,1,0,0.571428571
CUST0000305858,MM,YA,12,223.98,18.66,2,0.631578947,19,0.333333333,0.666666667,0.25,0.416666667,0.333333333,0.583333333,0,0.416666667,0.25,0.416666667,0.333333333,0.25,0.75,0,0.5,0.166666667,0.25,0.083333333,0,1,0,0,0,0,0,1,0,0.631578947
CUST0000745016,MM,YA,12,207.13,17.26,2,0.5,24,0.333333333,0.666666667,0.166666667,0.333333333,0.5,0.333333333,0.5,0.166666667,0.166666667,0.583333333,0.25,0.083333333,0.75,0.166666667,0.583333333,0.25,0.166666667,0,0,1,0,0,0,0,0,1,0,0.5
CUST0000265741,UM,YA,12,140.05,11.67,0,0.705882353,17,0,1,0,0.083333333,0.916666667,0.416666667,0.583333333,0,0,0.416666667,0.583333333,0,0.833333333,0.166666667,0.25,0.333333333,0.333333333,0.083333333,0,0,1,0,0,0,0,1,0,0.705882353
CUST0000437165,UM,YA,12,291.93,24.33,3,0.666666667,18,0.25,0.75,0.166666667,0.666666667,0.166666667,0.416666667,0.333333333,0.25,0.25,0.5,0.25,0.083333333,0.416666667,0.5,0.583333333,0,0.25,0.166666667,0,0,1,0,0,0,0,1,0,0.666666667
CUST0000861484,MM,YA,12,21.89,1.82,1,0.666666667,18,0.333333333,0.666666667,0.416666667,0.5,0.083333333,0,0.083333333,0.916666667,0,1,0,0,0.583333333,0.333333333,0.416666667,0.333333333,0.166666667,0.083333333,0,1,0,0,0,0,0,1,0,0.666666667
CUST0000843590,LA,YA,12,52.17,4.35,3,12,1,0.416666667,0.583333333,0,0.25,0.75,0,0.583333333,0.416666667,0,0.833333333,0.166666667,0.166666667,0.5,0.333333333,0.166666667,0.583333333,0.083333333,0.166666667,1,0,0,0,0,0,0,1,0,12
CUST0000662527,MM,YA,12,18.34,1.53,2,0.571428571,21,0.166666667,0.833333333,0,0.083333333,0.916666667,0,0.25,0.75,0,0.916666667,0.083333333,0.25,0.75,0,0.166666667,0.666666667,0.166666667,0,0,1,0,0,0,0,0,1,0,0.571428571
CUST0000831549,MM,YA,12,103.53,8.63,1,0.631578947,19,0.5,0.5,0.083333333,0.5,0.416666667,0.333333333,0.166666667,0.5,0,0.5,0.5,0.083333333,0.583333333,0.333333333,0.666666667,0.083333333,0.25,0,0,1,0,0,0,0,0,1,0,0.631578947
CUST0000092200,MM,YA,13,40.39,3.11,1,0.52,25,0.384615385,0.615384615,0.076923077,0.461538462,0.461538462,0.076923077,0.461538462,0.461538462,0,0.923076923,0.076923077,0,0.769230769,0.230769231,0.461538462,0.538461538,0,0,0,1,0,0,0,0,0,1,0,0.52
CUST0000856060,UM,YA,13,62.92,4.84,7,0.764705882,17,0.230769231,0.769230769,0.153846154,0.692307692,0.153846154,0.153846154,0.230769231,0.615384615,0,0.692307692,0.230769231,0.076923077,0.538461538,0.384615385,0.615384615,0.230769231,0,0.076923077,0,0,1,0,0,0,0,1,0,0.764705882
CUST0000398442,MM,YA,13,46.9,3.61,2,0.619047619,21,0.230769231,0.769230769,0.076923077,0.615384615,0.307692308,0,0.384615385,0.615384615,0,0.846153846,0.153846154,0,0.769230769,0.230769231,0.538461538,0.384615385,0,0.076923077,0,1,0,0,0,0,0,1,0,0.619047619
CUST0000364227,UM,YA,13,83.8,6.45,3,0.684210526,19,0.230769231,0.769230769,0.384615385,0.615384615,0,0.230769231,0.384615385,0.384615385,0,0.692307692,0.307692308,0.076923077,0.307692308,0.461538462,0.461538462,0.076923077,0.076923077,0.384615385,0,0,1,0,0,0,0,1,0,0.684210526
CUST0000512455,LA,YA,13,159.22,12.25,2,0.722222222,18,0.307692308,0.692307692,0,0.384615385,0.615384615,0.384615385,0.538461538,0.076923077,0.076923077,0.384615385,0.538461538,0.538461538,0.384615385,0.076923077,0.307692308,0.076923077,0.615384615,0,1,0,0,0,0,0,0,1,0,0.722222222
CUST0000360617,MM,YA,13,289.42,22.26,1,0.619047619,21,0.461538462,0.538461538,0.461538462,0.307692308,0.230769231,0.538461538,0.230769231,0.230769231,0.076923077,0.461538462,0.461538462,0.076923077,0.923076923,0,0.384615385,0.307692308,0.230769231,0.076923077,0,1,0,0,0,0,0,1,0,0.619047619
CUST0000246027,UM,YA,13,96.04,7.39,2,0.52,25,0.461538462,0.538461538,0.153846154,0.538461538,0.307692308,0.230769231,0.692307692,0.076923077,0.076923077,0.615384615,0.307692308,0,0.615384615,0.384615385,0.461538462,0.230769231,0.230769231,0.076923077,0,0,1,0,0,0,0,1,0,0.52
CUST0000049894,UM,YA,14,100.75,7.2,3,0.823529412,17,0.428571429,0.571428571,0.214285714,0.571428571,0.214285714,0.214285714,0.5,0.285714286,0,0.714285714,0.285714286,0.571428571,0.214285714,0.214285714,0.5,0.142857143,0.357142857,0,0,0,1,0,0,0,0,1,0,0.823529412
CUST0000670886,MM,YA,14,38.92,2.78,4,0.823529412,17,0.142857143,0.857142857,0.214285714,0.785714286,0,0,0.357142857,0.642857143,0,0.857142857,0.142857143,0.285714286,0.571428571,0.142857143,0.285714286,0.571428571,0.071428571,0.071428571,0,1,0,0,0,0,0,1,0,0.823529412
CUST0000411134,LA,YA,14,121.2,8.66,1,0.56,25,0.285714286,0.714285714,0.071428571,0.214285714,0.714285714,0.214285714,0.5,0.285714286,0.142857143,0.642857143,0.214285714,0.5,0.428571429,0.071428571,0.428571429,0.071428571,0.357142857,0.142857143,1,0,0,0,0,0,0,1,0,0.56
CUST0000899336,MM,YA,14,669.02,47.79,1,0.777777778,18,0.214285714,0.785714286,0.214285714,0.571428571,0.214285714,0.857142857,0,0.142857143,0.785714286,0.142857143,0.071428571,0,0.857142857,0.142857143,0.357142857,0,0.642857143,0,0,1,0,0,0,0,0,1,0,0.777777778
CUST0000856016,MM,YA,14,50.25,3.59,0,0.583333333,24,0.428571429,0.571428571,0.142857143,0.142857143,0.714285714,0.071428571,0.357142857,0.571428571,0,0.928571429,0.071428571,0.214285714,0.571428571,0.142857143,0.5,0.285714286,0.142857143,0.071428571,0,1,0,0,0,0,0,1,0,0.583333333
CUST0000940886,MM,YA,14,80.16,5.73,1,0.583333333,24,0.428571429,0.571428571,0.142857143,0.357142857,0.5,0.071428571,0.642857143,0.285714286,0,0.785714286,0.214285714,0.428571429,0.428571429,0.142857143,0.5,0.142857143,0.357142857,0,0,1,0,0,0,0,0,1,0,0.583333333
CUST0000029792,LA,YA,14,24.48,1.75,0,0.583333333,24,0.071428571,0.928571429,0,0.428571429,0.571428571,0.071428571,0.285714286,0.642857143,0,0.857142857,0.071428571,0.285714286,0.357142857,0.285714286,0.571428571,0.214285714,0.142857143,0,1,0,0,0,0,0,0,1,0,0.583333333
CUST0000843107,LA,YA,14,216.13,15.44,1,0.56,25,0.071428571,0.928571429,0,0.714285714,0.285714286,0.5,0.285714286,0.214285714,0.071428571,0.357142857,0.5,0.571428571,0.357142857,0.071428571,0.571428571,0.214285714,0.142857143,0,1,0,0,0,0,0,0,1,0,0.56
CUST0000504972,MM,YA,270,3333.45,12.35,0,10,27,0.277777778,0.722222222,0.144444444,0.488888889,0.366666667,0.377777778,0.274074074,0.348148148,0.296296296,0.607407407,0.096296296,0.066666667,0.585185185,0.344444444,0.596296296,0.096296296,0.296296296,0.011111111,0,1,0,0,0,0,0,1,0,10
CUST0000508350,MM,YA,15,105.56,7.04,1,0.625,24,0.266666667,0.733333333,0.2,0.6,0.2,0.133333333,0.466666667,0.4,0,0.866666667,0.133333333,0.333333333,0.533333333,0.133333333,0.4,0.466666667,0.133333333,0,0,1,0,0,0,0,0,1,0,0.625
CUST0000494202,LA,YA,15,90.22,6.01,1,0.681818182,22,0.133333333,0.866666667,0.266666667,0.533333333,0.2,0.2,0.333333333,0.466666667,0,0.6,0.4,0.666666667,0.133333333,0.133333333,0.266666667,0.266666667,0.133333333,0.333333333,1,0,0,0,0,0,0,1,0,0.681818182
CUST0000741711,MM,YA,15,396.33,26.42,1,0.576923077,26,0.266666667,0.733333333,0,0.533333333,0.466666667,0.6,0.2,0.2,0.2,0.333333333,0.466666667,0.266666667,0.733333333,0,0.466666667,0.066666667,0.333333333,0.133333333,0,1,0,0,0,0,0,1,0,0.576923077
CUST0000757776,MM,YA,15,529.81,35.32,1,0.576923077,26,0.2,0.8,0.066666667,0.333333333,0.6,1,0,0,0.8,0,0.2,0,0.666666667,0.333333333,0.266666667,0,0.733333333,0,0,1,0,0,0,0,0,1,0,0.576923077
CUST0000986882,MM,YA,15,578.22,38.55,0,0.625,24,0.2,0.8,0,0.533333333,0.466666667,0.6,0.4,0,0.4,0.333333333,0.266666667,0,0.533333333,0.466666667,0.333333333,0.266666667,0.4,0,0,1,0,0,0,0,0,1,0,0.625
CUST0000744116,MM,YA,15,165.87,11.06,0,0.652173913,23,0.533333333,0.466666667,0.6,0.2,0.2,0.266666667,0.2,0.533333333,0.133333333,0.733333333,0.133333333,0.133333333,0.8,0.066666667,0.466666667,0.133333333,0.266666667,0.133333333,0,1,0,0,0,0,0,1,0,0.652173913
CUST0000875523,MM,YA,15,166.11,11.07,5,0.882352941,17,0.066666667,0.933333333,0,0.333333333,0.666666667,0.333333333,0.4,0.266666667,0.066666667,0.666666667,0.266666667,0.133333333,0.8,0.066666667,0.4,0.466666667,0.133333333,0,0,1,0,0,0,0,0,1,0,0.882352941
CUST0000838246,LA,YA,271,1167.68,4.31,0,14.26315789,19,0.306273063,0.693726937,0.040590406,0.402214022,0.557195572,0.044280443,0.58302583,0.372693727,0,0.881918819,0.118081181,0.420664207,0.490774908,0.073800738,0.191881919,0.645756458,0.143911439,0.018450185,1,0,0,0,0,0,0,1,0,14.26315789
CUST0000555502,MM,YA,16,129.17,8.07,1,0.695652174,23,0.125,0.875,0.1875,0.5625,0.25,0.1875,0.6875,0.125,0,0.4375,0.5625,0.4375,0.4375,0.125,0.5,0.0625,0.3125,0.125,0,1,0,0,0,0,0,1,0,0.695652174
CUST0000345386,UM,YA,16,169.54,10.6,1,0.8,20,0.3125,0.6875,0.0625,0.3125,0.625,0.375,0.25,0.375,0.0625,0.4375,0.4375,0.0625,0.625,0.25,0.1875,0.125,0.4375,0.1875,0,0,1,0,0,0,0,1,0,0.8
CUST0000796401,LA,YA,16,278.74,17.42,1,0.695652174,23,0.1875,0.8125,0.25,0.6875,0.0625,0.375,0.25,0.375,0.375,0.625,0,0.6875,0.3125,0,0.875,0.0625,0.0625,0,1,0,0,0,0,0,0,1,0,0.695652174
CUST0000389939,MM,YA,16,134.45,8.4,2,0.64,25,0.4375,0.5625,0.0625,0.5,0.4375,0.125,0.5,0.375,0,0.8125,0.1875,0,0.5625,0.4375,0.6875,0.0625,0.1875,0.0625,0,1,0,0,0,0,0,1,0,0.64
CUST0000584859,MM,YA,16,223.68,13.98,2,1.142857143,14,0.1875,0.8125,0.1875,0.25,0.5625,0.375,0.375,0.25,0.0625,0.4375,0.5,0.125,0.625,0.25,0.6875,0.125,0.125,0.0625,0,1,0,0,0,0,0,1,0,1.142857143
CUST0000738459,LA,YA,16,279.11,17.44,1,0.64,25,0.25,0.75,0.0625,0.1875,0.75,0.5,0.375,0.125,0.4375,0.25,0.3125,0.625,0.375,0,0.4375,0.1875,0.3125,0.0625,1,0,0,0,0,0,0,1,0,0.64
CUST0000404647,LA,YA,17,263.67,15.51,2,0.739130435,23,0.352941176,0.647058824,0.117647059,0.823529412,0.058823529,0.529411765,0.176470588,0.294117647,0.294117647,0.352941176,0.235294118,0.294117647,0.588235294,0,0.411764706,0.176470588,0.294117647,0,1,0,0,0,0,0,0,1,0,0.739130435
CUST0000303864,UM,YA,17,476.03,28,1,0.772727273,22,0.235294118,0.764705882,0,0.529411765,0.470588235,0.529411765,0.470588235,0,0.176470588,0.411764706,0.352941176,0.117647059,0.588235294,0.294117647,0.529411765,0.117647059,0.294117647,0,0,0,1,0,0,0,0,1,0,0.772727273
CUST0000363524,UM,YA,17,100.31,5.9,1,0.80952381,21,0.235294118,0.764705882,0,0.470588235,0.529411765,0.235294118,0.411764706,0.352941176,0,0.705882353,0.294117647,0.411764706,0.470588235,0.117647059,0.294117647,0.235294118,0.411764706,0.058823529,0,0,1,0,0,0,0,1,0,0.80952381
CUST0000485186,MM,YA,17,126.04,7.41,2,0.68,25,0.294117647,0.705882353,0.176470588,0.117647059,0.705882353,0,0.588235294,0.411764706,0,0.941176471,0.058823529,0.058823529,0.705882353,0.235294118,0.529411765,0.294117647,0.176470588,0,0,1,0,0,0,0,0,1,0,0.68
CUST0000922470,LA,YA,17,209.95,12.35,1,0.85,20,0.235294118,0.764705882,0.352941176,0.235294118,0.411764706,0.117647059,0.764705882,0.117647059,0.117647059,0.705882353,0.176470588,0.235294118,0.529411765,0.117647059,0.294117647,0,0.529411765,0.176470588,1,0,0,0,0,0,0,1,0,0.85
CUST0000085399,LA,YA,17,850.36,50.02,1,0.739130435,23,0.352941176,0.647058824,0.764705882,0.235294118,0,0.882352941,0.117647059,0,0.764705882,0,0.235294118,0.058823529,0.941176471,0,0.352941176,0,0.647058824,0,1,0,0,0,0,0,0,1,0,0.739130435
CUST0000524537,MM,YA,17,348.23,20.48,2,0.772727273,22,0.176470588,0.823529412,0.176470588,0.235294118,0.588235294,0.411764706,0.294117647,0.294117647,0.117647059,0.529411765,0.352941176,0.352941176,0.294117647,0.235294118,0.176470588,0.411764706,0.235294118,0.176470588,0,1,0,0,0,0,0,1,0,0.772727273
CUST0000751202,MM,YA,17,860.1,50.59,0,0.62962963,27,0.294117647,0.705882353,0.294117647,0.235294118,0.470588235,0.882352941,0.117647059,0,0.705882353,0.117647059,0.176470588,0.058823529,0.941176471,0,0.411764706,0.117647059,0.470588235,0,0,1,0,0,0,0,0,1,0,0.62962963
CUST0000223335,UM,YA,17,244.77,14.4,1,0.653846154,26,0.352941176,0.647058824,0.058823529,0.705882353,0.235294118,0.411764706,0.176470588,0.411764706,0.176470588,0.529411765,0.294117647,0.058823529,0.529411765,0.411764706,0.529411765,0.176470588,0.235294118,0.058823529,0,0,1,0,0,0,0,1,0,0.653846154
CUST0000212278,UM,YA,18,1176.62,65.37,1,0.692307692,26,0.333333333,0.666666667,0.722222222,0.277777778,0,0.944444444,0.055555556,0,0.944444444,0,0.055555556,0,0.611111111,0.388888889,0,0.5,0.5,0,0,0,1,0,0,0,0,1,0,0.692307692
CUST0000543549,MM,YA,18,215.72,11.98,5,0.818181818,22,0.444444444,0.555555556,0,0.277777778,0.722222222,0.333333333,0.555555556,0.111111111,0,0.5,0.444444444,0.166666667,0.444444444,0.333333333,0.444444444,0.166666667,0.333333333,0,0,1,0,0,0,0,0,1,0,0.818181818
CUST0000562015,MM,YA,18,77.4,4.3,2,0.818181818,22,0.277777778,0.722222222,0.333333333,0.444444444,0.222222222,0,0.277777778,0.722222222,0,1,0,0.055555556,0.833333333,0,0.111111111,0.166666667,0.111111111,0.611111111,0,1,0,0,0,0,0,1,0,0.818181818
CUST0000344309,MM,YA,18,1183.96,65.78,2,0.75,24,0.277777778,0.722222222,0.166666667,0.833333333,0,1,0,0,0.777777778,0,0.222222222,0.055555556,0.777777778,0.166666667,0.277777778,0.222222222,0.5,0,0,1,0,0,0,0,0,1,0,0.75
CUST0000484002,UM,YA,19,71.98,3.79,1,0.826086957,23,0.210526316,0.789473684,0,0.157894737,0.842105263,0.105263158,0.368421053,0.526315789,0,0.789473684,0.210526316,0.105263158,0.368421053,0.526315789,0.736842105,0.052631579,0.105263158,0.105263158,0,0,1,0,0,0,0,1,0,0.826086957
CUST0000447904,LA,YA,19,181.85,9.57,1,0.95,20,0.368421053,0.631578947,0.157894737,0.315789474,0.526315789,0.105263158,0.684210526,0.210526316,0,0.526315789,0.473684211,0.263157895,0.631578947,0,0.631578947,0,0.263157895,0.105263158,1,0,0,0,0,0,0,1,0,0.95
CUST0000041078,MM,YA,19,121.06,6.37,1,1.055555556,18,0.105263158,0.894736842,0.052631579,0.263157895,0.684210526,0.157894737,0.526315789,0.315789474,0,0.578947368,0.421052632,0.052631579,0.789473684,0.157894737,0.473684211,0.263157895,0.157894737,0.105263158,0,1,0,0,0,0,0,1,0,1.055555556
CUST0000552533,UM,YA,19,179.73,9.46,1,0.791666667,24,0.315789474,0.684210526,0,0.526315789,0.473684211,0.052631579,0.789473684,0.157894737,0,0.736842105,0.263157895,0.105263158,0.631578947,0.210526316,0.421052632,0.052631579,0.315789474,0.210526316,0,0,1,0,0,0,0,1,0,0.791666667
CUST0000185462,MM,YA,19,454.82,23.94,2,0.826086957,23,0.315789474,0.684210526,0.368421053,0.473684211,0.157894737,0.421052632,0.526315789,0.052631579,0.315789474,0.473684211,0.210526316,0.105263158,0.736842105,0.157894737,0.473684211,0.052631579,0.421052632,0.052631579,0,1,0,0,0,0,0,1,0,0.826086957
CUST0000914368,LA,YA,19,401.54,21.13,3,0.826086957,23,0.526315789,0.473684211,0.105263158,0.684210526,0.210526316,0.526315789,0.263157895,0.210526316,0.473684211,0.421052632,0.105263158,0.210526316,0.684210526,0.105263158,0.368421053,0.105263158,0.315789474,0.210526316,1,0,0,0,0,0,0,1,0,0.826086957
CUST0000268287,LA,YA,19,581.32,30.6,1,0.730769231,26,0.210526316,0.789473684,0.315789474,0.473684211,0.210526316,0.842105263,0.105263158,0.052631579,0.631578947,0.157894737,0.210526316,0.842105263,0.105263158,0.052631579,0.157894737,0.105263158,0.736842105,0,1,0,0,0,0,0,0,1,0,0.730769231
CUST0000208696,MM,YA,19,67.43,3.55,2,2.714285714,7,0.210526316,0.789473684,0,0.210526316,0.789473684,0,0.473684211,0.526315789,0,0.947368421,0,0.263157895,0.684210526,0,0.421052632,0.210526316,0.263157895,0.052631579,0,1,0,0,0,0,0,1,0,2.714285714
CUST0000896966,LA,YA,19,766.74,40.35,1,0.863636364,22,0.315789474,0.684210526,0.263157895,0.368421053,0.368421053,0.789473684,0.210526316,0,0.631578947,0.210526316,0.157894737,0.157894737,0.736842105,0.052631579,0.368421053,0.105263158,0.473684211,0.052631579,1,0,0,0,0,0,0,1,0,0.863636364
CUST0000896961,UM,YA,20,13.07,0.65,3,0.833333333,24,0.3,0.7,1,0,0,0,0,1,0,1,0,0,1,0,0,0.1,0.1,0.8,0,0,1,0,0,0,0,1,0,0.833333333
CUST0000699151,LA,YA,20,122.31,6.12,2,1,20,0.3,0.7,0.1,0.85,0.05,0.1,0.65,0.25,0,0.7,0.2,0.4,0.45,0.05,0.75,0.05,0.05,0.05,1,0,0,0,0,0,0,1,0,1
CUST0000058515,LA,YA,20,80.74,4.04,1,0.833333333,24,0.4,0.6,0.05,0.4,0.55,0.05,0.55,0.4,0,0.95,0.05,0.5,0.5,0,0.5,0.4,0.05,0.05,1,0,0,0,0,0,0,1,0,0.833333333
CUST0000784030,MM,YA,20,484.6,24.23,1,1.052631579,19,0.25,0.75,0.4,0.6,0,0.65,0.25,0.1,0.3,0.3,0.35,0,0.95,0,0.55,0,0.35,0.05,0,1,0,0,0,0,0,1,0,1.052631579
CUST0000917659,MM,YA,20,185.23,9.26,1,0.869565217,23,0.35,0.65,0.2,0.6,0.2,0.35,0.3,0.35,0.1,0.65,0.25,0.25,0.5,0.2,0.6,0.05,0.25,0.1,0,1,0,0,0,0,0,1,0,0.869565217
CUST0000402352,UM,YA,20,512.03,25.6,1,0.869565217,23,0.3,0.7,0.55,0.35,0.1,0.75,0.2,0.05,0.05,0.15,0.8,0,0.9,0.05,0.3,0.4,0.25,0.05,0,0,1,0,0,0,0,1,0,0.869565217
CUST0000270342,LA,YA,20,21.94,1.1,0,0.769230769,26,0.3,0.7,0.75,0.2,0.05,0,0.1,0.9,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.769230769
CUST0000151592,MM,YA,20,290.66,14.53,3,0.869565217,23,0.25,0.75,0.65,0.35,0,0.7,0.2,0.1,0.05,0.2,0.75,0.15,0.6,0.25,0.8,0.05,0.15,0,0,1,0,0,0,0,0,1,0,0.869565217
CUST0000268918,LA,YA,20,401.82,20.09,1,0.833333333,24,0.15,0.85,0.15,0.55,0.3,0.45,0.15,0.4,0.35,0.55,0.1,0,0.95,0.05,0.4,0.15,0.45,0,1,0,0,0,0,0,0,1,0,0.833333333
CUST0000771768,LA,YA,276,1739.95,6.3,0,10.22222222,27,0.260869565,0.739130435,0.141304348,0.307971014,0.550724638,0.163043478,0.47826087,0.358695652,0.018115942,0.670289855,0.297101449,0.449275362,0.391304348,0.134057971,0.52173913,0.148550725,0.199275362,0.115942029,1,0,0,0,0,0,0,1,0,10.22222222
CUST0000970853,MM,YA,21,333.45,15.88,0,0.777777778,27,0.238095238,0.761904762,0.047619048,0.619047619,0.333333333,0.428571429,0.285714286,0.285714286,0.19047619,0.571428571,0.238095238,0.19047619,0.714285714,0.095238095,0.428571429,0.285714286,0.238095238,0.047619048,0,1,0,0,0,0,0,1,0,0.777777778
CUST0000424316,UM,YA,21,463.84,22.09,1,0.84,25,0.333333333,0.666666667,0.19047619,0.571428571,0.238095238,0.666666667,0.238095238,0.095238095,0.047619048,0.19047619,0.761904762,0.047619048,0.476190476,0.476190476,0.285714286,0.095238095,0.476190476,0.142857143,0,0,1,0,0,0,0,1,0,0.84
CUST0000863414,MM,YA,22,268.1,12.19,3,1,22,0.181818182,0.818181818,0,0.227272727,0.772727273,0.272727273,0.363636364,0.363636364,0.090909091,0.590909091,0.318181818,0.227272727,0.545454545,0.227272727,0.545454545,0.090909091,0.272727273,0.090909091,0,1,0,0,0,0,0,1,0,1
CUST0000438704,UM,YA,22,159.07,7.23,1,2.444444444,9,0.363636364,0.636363636,0,0.181818182,0.818181818,0.363636364,0.363636364,0.272727273,0,0.363636364,0.409090909,0,0.227272727,0.545454545,0.454545455,0.090909091,0.181818182,0.045454545,0,0,1,0,0,0,0,1,0,2.444444444
CUST0000536900,MM,YA,22,313.25,14.24,0,0.846153846,26,0.318181818,0.681818182,0.227272727,0.454545455,0.318181818,0.181818182,0.636363636,0.181818182,0.045454545,0.636363636,0.318181818,0,0.636363636,0.363636364,0.636363636,0.181818182,0.181818182,0,0,1,0,0,0,0,0,1,0,0.846153846
CUST0000228495,MM,YA,23,680.26,29.58,1,1,23,0.217391304,0.782608696,0.043478261,0.304347826,0.652173913,0.391304348,0.347826087,0.260869565,0.304347826,0.47826087,0.217391304,0,0.47826087,0.52173913,0.52173913,0,0.47826087,0,0,1,0,0,0,0,0,1,0,1
CUST0000190838,MM,YA,23,320.2,13.92,1,0.884615385,26,0.434782609,0.565217391,0.304347826,0.565217391,0.130434783,0.391304348,0.260869565,0.347826087,0.217391304,0.52173913,0.260869565,0.173913043,0.608695652,0.217391304,0.391304348,0.173913043,0.391304348,0.043478261,0,1,0,0,0,0,0,1,0,0.884615385
CUST0000425522,UM,YA,24,225.04,9.38,1,1.043478261,23,0.208333333,0.791666667,0.041666667,0.541666667,0.416666667,0.291666667,0.416666667,0.291666667,0,0.625,0.375,0.25,0.625,0.125,0.791666667,0.041666667,0.083333333,0.083333333,0,0,1,0,0,0,0,1,0,1.043478261
CUST0000638261,MM,YA,24,267.3,11.14,0,0.923076923,26,0.291666667,0.708333333,0,0.625,0.375,0.208333333,0.458333333,0.333333333,0.083333333,0.583333333,0.291666667,0.208333333,0.625,0.125,0.666666667,0,0.208333333,0.083333333,0,1,0,0,0,0,0,1,0,0.923076923
CUST0000839174,MM,YA,24,520.43,21.68,0,1.043478261,23,0.291666667,0.708333333,0.125,0.291666667,0.583333333,0.75,0.25,0,0.125,0.25,0.625,0.291666667,0.5,0.208333333,0.75,0,0.25,0,0,1,0,0,0,0,0,1,0,1.043478261
CUST0000297515,MM,YA,24,599.03,24.96,1,0.96,25,0.208333333,0.791666667,0.125,0.25,0.625,0.541666667,0.416666667,0.041666667,0.125,0.208333333,0.666666667,0.083333333,0.375,0.541666667,0.583333333,0.041666667,0.333333333,0.041666667,0,1,0,0,0,0,0,1,0,0.96
CUST0000075158,LA,YA,24,700.26,29.18,2,1.6,15,0.375,0.625,0,0.125,0.875,0.666666667,0.208333333,0.125,0.541666667,0.291666667,0.166666667,0.5,0.416666667,0.083333333,0.666666667,0.041666667,0.291666667,0,1,0,0,0,0,0,0,1,0,1.6
CUST0000233323,LA,YA,25,147.94,5.92,1,1.086956522,23,0.28,0.72,0.12,0.72,0.16,0.08,0.56,0.36,0,0.84,0.16,0.28,0.68,0.04,0.32,0.52,0.08,0.08,1,0,0,0,0,0,0,1,0,1.086956522
CUST0000268773,UM,YA,25,262.57,10.5,1,1.470588235,17,0.32,0.68,0.24,0.72,0.04,0.36,0.6,0.04,0,0.4,0.6,0.36,0.52,0.12,0.36,0.16,0.44,0.04,0,0,1,0,0,0,0,1,0,1.470588235
CUST0000566965,UM,YA,25,100.6,4.02,2,1.136363636,22,0.24,0.76,0.24,0.64,0.12,0.08,0.64,0.28,0,0.92,0.08,0.36,0.52,0.12,0.68,0.24,0.08,0,0,0,1,0,0,0,0,1,0,1.136363636
CUST0000800372,MM,YA,25,258.28,10.33,1,1.086956522,23,0.08,0.92,0.12,0.28,0.6,0.32,0.48,0.2,0.08,0.6,0.32,0.12,0.68,0.2,0.44,0.08,0.28,0.2,0,1,0,0,0,0,0,1,0,1.086956522
