CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,TOTAL_VISIT,TOTAL_SPEND,AVG_SPEND,LAST_VISIT,AVG_VISIT_PER_MONTH,AGE,PROB_WEEKEND,PROB_WEEKDAY,PROB_MORNING,PROB_AFTERNOON,PROB_EVENING,PROB_BAS_L,PROB_BAS_M,PROB_BAS_S,PROB_BAS_TYPE_FULL,PROB_BAS_TYPE_SMALL,PROB_BAS_TYPE_TOPUP,PROB_BAS_PRICE_LA,PROB_BAS_PRICE_MM,PROB_BAS_PRICE_UM,PROB_BAS_DOMI_FRESH,PROB_BAS_DOMI_GROCERY,PROB_BAS_DOMI_MIXED,PROB_BAS_DOMI_NONFOOD,CUS_PRICE_LA,CUS_PRICE_MM,CUS_PRICE_UM,CUS_LIFE_OA,CUS_LIFE_OF,CUS_LIFE_OT,CUS_LIFE_PE,CUS_LIFE_YA,CUS_LIFE_YF
CUST0000246716,UM,YA,1,3.7399999999999998,3.74,22,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000174922,UM,YA,1,3.7300000000000004,3.73,24,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000920927,MM,YA,1,2.16,2.16,15,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000513340,LA,YA,1,5.77,5.77,12,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000523063,MM,YA,1,20.869999999999997,20.87,26,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST0000891682,LA,YA,1,0.28,0.28,3,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
CUST0000524616,MM,YA,1,0.51,0.51,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000480924,LA,YA,1,1.05,1.05,10,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
CUST0000900075,LA,YA,1,3.94,3.94,12,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000417956,UM,YA,1,4.92,4.92,25,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST0000936418,MM,YA,1,0.98,0.98,23,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000297771,LA,YA,1,3.13,3.13,7,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
CUST0000850152,UM,YA,1,53.050000000000004,53.05,23,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
CUST0000997078,UM,YA,1,4.16,4.16,12,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST0000345919,UM,YA,1,9.39,9.39,14,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000141213,MM,YA,1,11.07,11.07,7,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000785097,LA,YA,1,2.51,2.51,27,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000431431,LA,YA,1,3.65,3.65,14,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000782653,UM,YA,1,0.32,0.32,20,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
CUST0000994400,LA,YA,1,3.92,3.92,6,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000363725,MM,YA,1,0.18,0.18,19,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST0000235688,MM,YA,1,0.63,0.63,21,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000964285,MM,YA,1,32.220000000000006,32.22,17,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST0000321672,UM,YA,1,7.44,7.44,9,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST0000848416,UM,YA,1,13.76,13.76,16,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST0000879015,LA,YA,1,30.169999999999995,30.17,12,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000769285,LA,YA,1,3.44,3.44,25,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000729239,MM,YA,1,0.93,0.93,25,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000752269,UM,YA,1,0.97,0.97,5,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000715339,LA,YA,1,0.39,0.39,18,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
CUST0000784384,MM,YA,1,0.89,0.89,23,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000042205,LA,YA,1,0.25,0.25,9,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
CUST0000393447,UM,YA,1,0.86,0.86,18,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000539828,UM,YA,1,3.4,3.4,9,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
CUST0000440900,MM,YA,1,4.32,4.32,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST0000034324,LA,YA,1,1.06,1.06,21,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000389197,MM,YA,1,1.28,1.28,12,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST0000779201,UM,YA,1,2.0100000000000002,2.01,16,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000248942,LA,YA,1,0.35,0.35,8,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
CUST0000077848,UM,YA,1,6.03,6.03,27,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000174178,XX,YA,1,1.77,1.77,25,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CUST0000867056,LA,YA,1,17.73,17.73,26,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
CUST0000260085,MM,YA,1,0.83,0.83,17,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000554981,UM,YA,1,1.34,1.34,22,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000130603,UM,YA,1,64.789999999999992,64.79,20,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
CUST0000056036,LA,YA,1,15.789999999999997,15.79,14,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000837060,MM,YA,1,16.75,16.75,14,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST0000942271,MM,YA,1,1.25,1.25,12,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000069731,MM,YA,1,0.6,0.6,20,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST0000158390,MM,YA,1,0.97,0.97,17,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000434982,UM,YA,1,14.569999999999999,14.57,26,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000696848,LA,YA,1,1.49,1.49,17,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000339488,UM,YA,1,19.33,19.33,19,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
CUST0000229808,LA,YA,1,3.4699999999999998,3.47,15,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000872240,MM,YA,1,1.95,1.95,10,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000831129,MM,YA,1,0.13,0.13,23,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000126543,MM,YA,1,11.870000000000001,11.87,15,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST0000843605,UM,YA,1,30.43,30.43,9,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
CUST0000502707,LA,YA,1,7.22,7.22,23,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000891738,LA,YA,1,1.7,1.7,24,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000633596,LA,YA,1,11.59,11.59,19,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
CUST0000549082,MM,YA,1,2.04,2.04,7,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000335095,LA,YA,1,0.21,0.21,22,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
CUST0000519956,UM,YA,1,39.62,39.62,11,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000398244,UM,YA,1,0.48,0.48,10,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000341862,UM,YA,1,75.12,75.12,19,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST0000532652,MM,YA,1,0.98,0.98,19,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000450603,UM,YA,1,1.37,1.37,21,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000717888,UM,YA,1,1.21,1.21,15,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000764473,UM,YA,1,1.91,1.91,13,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
CUST0000916765,UM,YA,1,1.04,1.04,25,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST0000746807,LA,YA,1,5.71,5.71,23,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000306622,LA,YA,1,0.29,0.29,9,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
CUST0000216630,MM,YA,1,4.33,4.33,13,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000729095,MM,YA,1,18.22,18.22,16,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000204614,UM,YA,1,0.53,0.53,8,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST0000150009,MM,YA,1,0.25,0.25,25,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000597337,MM,YA,1,0.36,0.36,5,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000225913,MM,YA,1,0.88,0.88,20,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000717072,MM,YA,1,1.7,1.7,6,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000889810,MM,YA,1,4.37,4.37,18,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000126368,LA,YA,1,0.23,0.23,24,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
CUST0000355094,MM,YA,1,2.68,2.68,13,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST0000573088,MM,YA,1,7.38,7.38,24,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST0000746345,MM,YA,1,0.98,0.98,18,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000048452,LA,YA,1,1.54,1.54,25,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000841974,MM,YA,1,3.44,3.44,18,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000802656,UM,YA,1,0.81,0.81,7,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST0000584533,MM,YA,1,2.88,2.88,21,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000601327,UM,YA,1,2.2,2.2,24,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000258370,MM,YA,1,7.01,7.01,22,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST0000442927,XX,YA,1,6.5299999999999994,6.53,24,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
CUST0000392248,UM,YA,1,4.99,4.99,10,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000921671,MM,YA,1,1.21,1.21,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000287610,LA,YA,1,1.43,1.43,13,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
CUST0000430336,MM,YA,1,0.86,0.86,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000541811,UM,YA,1,1.37,1.37,15,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000997232,LA,YA,1,1.04,1.04,17,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000686117,UM,YA,1,0.32,0.32,17,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST0000748016,MM,YA,1,2.23,2.23,16,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST0000762220,LA,YA,1,2.63,2.63,24,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
CUST0000961135,MM,YA,1,24.21,24.21,19,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000684249,MM,YA,1,12.28,12.28,18,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST0000897098,UM,YA,1,1.28,1.28,13,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
CUST0000572889,LA,YA,1,5.660000000000001,5.66,5,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
CUST0000565842,MM,YA,1,3.01,3.01,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000168428,MM,YA,1,3.9699999999999998,3.97,4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST0000806500,UM,YA,1,10.370000000000001,10.37,17,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST0000780955,LA,YA,1,3.7,3.7,24,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000858382,UM,YA,1,1.1600000000000001,1.16,18,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST0000349675,LA,YA,1,2.25,2.25,14,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000702591,LA,YA,1,0.81,0.81,21,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
CUST0000100937,MM,YA,1,31.060000000000002,31.06,19,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000929732,UM,YA,1,0.43,0.43,23,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST0000480592,MM,YA,1,3.44,3.44,18,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000156393,LA,YA,1,1.7,1.7,5,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000148189,LA,YA,1,0.67,0.67,18,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
CUST0000951049,XX,YA,1,1.02,1.02,22,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CUST0000826627,MM,YA,1,0.01,0.01,19,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000624080,UM,YA,1,3.22,3.22,26,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000439220,MM,YA,1,0.75,0.75,8,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000370557,MM,YA,1,0.36,0.36,13,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000074539,LA,YA,1,1.54,1.54,23,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000132039,MM,YA,1,0.98,0.98,14,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000053659,MM,YA,1,36.809999999999995,36.81,8,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST0000933236,MM,YA,1,3.12,3.12,9,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000615840,MM,YA,1,9.48,9.48,10,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST0000180213,MM,YA,1,2.06,2.06,7,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000586440,UM,YA,1,5.88,5.88,14,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
CUST0000448104,LA,YA,1,0.91,0.91,10,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
CUST0000248629,LA,YA,1,9.4,9.4,24,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000020400,MM,YA,1,2.55,2.55,24,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST0000822533,MM,YA,1,2.09,2.09,5,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000184986,LA,YA,1,1.95,1.95,11,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000935831,UM,YA,1,22.59,22.59,25,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000891916,UM,YA,1,4.25,4.25,12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000109647,MM,YA,1,7.6900000000000013,7.69,11,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000052787,UM,YA,1,2.21,2.21,10,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000378759,UM,YA,1,6.42,6.42,20,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST0000679872,UM,YA,1,0.4,0.4,20,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST0000314887,MM,YA,1,8.24,8.24,6,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST0000170465,MM,YA,1,9.2,9.2,17,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000129634,MM,YA,1,1.78,1.78,9,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000750760,LA,YA,1,22.39,22.39,11,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
CUST0000102772,UM,YA,1,2.07,2.07,9,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000357707,MM,YA,1,0.51,0.51,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000030827,UM,YA,1,51.519999999999996,51.52,19,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
CUST0000613655,LA,YA,1,12.65,12.65,6,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
CUST0000466859,UM,YA,1,2.01,2.01,15,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST0000337195,UM,YA,1,5.1899999999999995,5.19,19,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000109876,MM,YA,1,41.040000000000006,41.04,19,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST0000907814,LA,YA,1,0.69000000000000006,0.69,26,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000335965,LA,YA,1,4.29,4.29,11,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
CUST0000772225,MM,YA,1,0.31,0.31,6,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000572368,LA,YA,1,1.98,1.98,10,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
CUST0000625315,XX,YA,1,0.21,0.21,22,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CUST0000002257,UM,YA,1,1.99,1.99,24,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
CUST0000969359,MM,YA,1,10.22,10.22,20,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST0000801731,MM,YA,1,0.21,0.21,11,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
